STOP_ID,BENCHES,SHELTERS,BIKERACKS,TRASHCANS,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
5707,1,1,0,1,1701 Briarcliff/Berkman (Midbl,BRIBER20,001701,Briarcliff,Berkman,Austin,78723,,Bus Stop,Mid-Block,Southeast,,30.313677460000000,-97.691828750000000,Capital Metro,2022-08-16
5711,1,0,0,1,525 Ben White/Terry O,BENTER32,000525,Ben White,Terry O,Austin,78745,,Bus Stop,Nearside,Southwest,,30.219245580000000,-97.757735870000000,Capital Metro,2022-08-16
5712,1,0,0,1,4910 Freidrich/Teri,FRETER00,004910,Freidrich,Teri,Austin,78744,,Bus Stop,Farside,Northwest,,30.204577590000000,-97.753198740000000,Capital Metro,2022-08-16
5713,1,0,0,1,2230 Stassney/Dove,STADOV20,002230,Stassney,Dove,Austin,78744,,Bus Stop,Farside,Southeast,,30.193335940000000,-97.753966610000000,Capital Metro,2022-08-16
5718,1,0,0,0,Braker/Road A (Ut-Prc),BRAROA32,000000,Braker,Road A,Austin,78758,,Bus Stop,Nearside,Southwest,,30.392360550000000,-97.725993600000000,Capital Metro,2022-08-16
5720,1,0,0,1,2140 Allandale/Wynona,ALLWYN12,002140,Allandale,Wynona,Austin,78757,,Bus Stop,Nearside,Northeast,,30.335160340000000,-97.741612980000000,Capital Metro,2022-08-16
5723,0,0,0,0,3450 Lake Austin/Lufkin,LAKLUF32,003450,Lake Austin,Lufkin,Austin,78746,,Bus Stop,Nearside,Southwest,,30.288532990000000,-97.780898920000000,Capital Metro,2022-08-16
5724,2,0,1,2,UT Research Campus Station (NB,ROAJAM21,010309,Exploration,James Hart,Austin,78758,None,Rapid Station,Nearside,Southeast,,30.388231780000000,-97.727048810000000,Capital Metro,2022-08-16
5722,1,0,0,0,Mc Kinney Falls/Burleson,MCKBUR02,000000,Mc Kinney Falls,Burleson,Austin,78744,,Bus Stop,Nearside,Northwest,,30.192301200000000,-97.698227370000000,Capital Metro,2022-08-16
5728,1,0,0,1,5902 Riverside/Grove,RIVGRO11,005902,Riverside,Grove,Austin,78741,None,Bus Stop,Farside,Northwest,,30.227299510000000,-97.708137160000000,Capital Metro,2022-08-16
5732,0,0,0,0,12425 Lamplight Village/Parmer,LAMPAR21,012425,Lamplight Village,Parmer,Austin,78758,,Bus Stop,Mid-Block,Southeast,,30.413848730000000,-97.696741850000000,Capital Metro,2022-08-16
5733,1,0,0,1,6310 Burnet/White Horse,BURWHI30,006310,Burnet,White Horse,Austin,78757,,Bus Stop,Farside,Southwest,,30.338308570000000,-97.739372290000000,Capital Metro,2022-08-16
5734,1,1,0,1,10700 Metric/Donley,METDON30,010700,Metric,Donley,Austin,78758,,Bus Stop,Farside,Southwest,,30.386818820000000,-97.711534030000000,Capital Metro,2022-08-16
5735,1,0,0,1,7401 S 1St/Elderberry,1STELD10,007401,1St,Elderberry,Austin,78745,,Bus Stop,Farside,Northeast,,30.187781530000000,-97.790504560000000,Capital Metro,2022-08-16
5736,0,0,0,0,6107 Hogan/Montopolis,HOGMON31,006107,Hogan,Montopolis,Austin,78741,,Bus Stop,Mid-Block,Southwest,,30.235550540000000,-97.699597260000000,Capital Metro,2022-08-16
5739,1,0,0,0,6806 Burleson/Smith School,BURSMI10,006806,Burleson,Smith School,Austin,78744,,Bus Stop,Farside,Northeast,,30.201668310000000,-97.709614520000000,Capital Metro,2022-08-16
5740,0,0,0,1,3825 Lake Austin/Enfield,LAKENF30,003825,Lake Austin,Enfield,Austin,78703,,Bus Stop,Farside,Southwest,,30.295667820000000,-97.783853170000000,Capital Metro,2022-08-16
5741,0,0,0,0,2616 Stassney/West Gate,STAWES22,002616,Stassney,West Gate,Austin,78745,,Bus Stop,Nearside,Southeast,,30.219024040000000,-97.806937670000000,Capital Metro,2022-08-16
5743,0,0,0,1,1200 Congress/Nellie,CONNEL02,001200,Congress,Nellie,Austin,78704,,Bus Stop,Nearside,Northwest,,30.252434400000000,-97.748780050000000,Capital Metro,2022-08-16
5744,1,0,1,1,Justin Station (SB),BURPEG01,006900,Burnet,Pegram,Austin,78757,,Rapid Station,Mid-Block,Northwest,,30.345716690000000,-97.737518040000000,Capital Metro,2022-08-16
5745,1,0,0,1,7212 Burnet/Greenlawn,BURGRE01,007212,Burnet,Greenlawn,Austin,78757,,Bus Stop,Mid-Block,Northwest,,30.348757050000000,-97.735554840000000,Capital Metro,2022-08-16
5746,1,1,0,1,8003 Burnet/Ashdale,BURASH11,008003,Burnet,Mahone,Austin,78757,,Bus Stop,Mid-Block,Northeast,,30.358604440000000,-97.730093440000000,Capital Metro,2022-08-16
5747,1,2,0,1,2401 12Th/Pleasant Valley,12TPLE11,002401,12Th,Pleasant Valley,Austin,78702,,Bus Stop,Mid-Block,Northeast,,30.274488020000000,-97.714983220000000,Capital Metro,2022-08-16
5748,1,1,0,1,1803 Montopolis/Kasper,MONKAS01,001803,Montopolis,Kasper,Austin,78741,,Bus Stop,Mid-Block,Northwest,,30.226187130000000,-97.702560220000000,Capital Metro,2022-08-16
5749,0,0,0,1,702 Montopolis/Ponca,MONPON01,000702,Montopolis,Ponca,Austin,78741,,Bus Stop,Mid-Block,Northwest,,30.237009010000000,-97.695757140000000,Capital Metro,2022-08-16
5750,0,0,0,1,9800 Curlew/Aftonshire,CURAFT30,009800,Curlew,Aftonshire,Austin,78748,,Bus Stop,Farside,Southwest,,30.177942880000000,-97.833806840000000,Capital Metro,2022-08-16
5752,1,0,0,1,11609 Metric/Gold Wing,METGOL10,011609,Metric,Gold Wing,Austin,78758,,Bus Stop,Farside,Northeast,,30.395747940000000,-97.705714050000000,Capital Metro,2022-08-16
5753,0,0,0,0,5611 West Gate/Stassney/wb,WESSTA10,005611,West Gate,Bayton,Austin,78745,,Bus Stop,Farside,Northeast,,30.220642410000000,-97.806754440000000,Capital Metro,2022-08-16
5754,0,0,0,0,3418 Enfield/Robinhood,ENFROB12,003418,Enfield,Robinhood,Austin,78703,,Bus Stop,Nearside,Northeast,,30.294344630000000,-97.779804740000000,Capital Metro,2022-08-16
5755,1,0,0,1,Braker/Mopac (Farside/Midblock,BRAMOP01,000000,Braker,Mopac,Austin,78759,,Bus Stop,Mid-Block,Northwest,,30.397552800000000,-97.736065710000000,Capital Metro,2022-08-16
5757,0,0,0,0,1912 William Cannon/Elm Creek,WILELM01,001912,William Cannon,Elm Creek,Austin,78744,,Bus Stop,Mid-Block,Northwest,,30.188279720000000,-97.764295640000000,Capital Metro,2022-08-16
5758,1,0,0,2,1901 William Cannon/Bluff Spri,WILBLU21,001901,William Cannon,Bluff Springs,Austin,78744,,Bus Stop,Mid-Block,Southeast,,30.188349050000000,-97.765515110000000,Capital Metro,2022-08-16
5759,0,0,0,0,7206 Salt Springs/Orange Bloss,SALORA10,007206,Salt Springs,Orange Blossom,Austin,78744,,Bus Stop,Farside,Northeast,,30.167923450000000,-97.740046080000000,Capital Metro,2022-08-16
5760,1,1,0,1,11906 Stonehollow/Metric,STOMET00,011906,Stonehollow,Metric,Austin,78758,,Bus Stop,Farside,Northwest,,30.401526750000000,-97.704398300000000,Capital Metro,2022-08-16
5761,1,0,0,1,1779 Wells Branch/Wells Port,WELWEL32,001779,Wells Branch,Wells Port,Austin,78728,,Bus Stop,Nearside,Southwest,,30.435736150000000,-97.675019590000000,Capital Metro,2022-08-16
5764,1,1,0,1,1426 Wells Branch/Fm 1825,WELFM111,001426,Wells Branch,FM 1825,Austin,78660,,Bus Stop,Mid-Block,Northeast,,30.441366140000000,-97.665432610000000,Capital Metro,2022-08-16
5765,1,2,0,1,1425 Wells Branch/Fm 1825,WELFM120,001425,Wells Branch,FM 1825,Austin,78660,,Bus Stop,Mid-Block,Southeast,,30.441022360000000,-97.664663470000000,Capital Metro,2022-08-16
5766,1,0,0,1,1114 Wells Branch/Drusillas,WELDRU00,001114,Wells Branch,Drusillas,Austin,78660,,Bus Stop,Farside,Northwest,,30.438694450000000,-97.659490240000000,Capital Metro,2022-08-16
5767,1,2,0,1,1113 Wells Branch/Drusillas,WELDRU20,001113,Wells Branch,Drusillas,Austin,78660,,Bus Stop,Farside,Southeast,,30.437941340000000,-97.658871820000000,Capital Metro,2022-08-16
5768,1,0,0,1,1600 Heatherwilde/Wells Branch,HEAWEL30,001600,Heatherwilde,Wells Branch,Austin,78660,,Bus Stop,Farside,Southwest,,30.432288080000000,-97.654195640000000,Capital Metro,2022-08-16
5769,1,0,0,1,501 Wells Branch/Heatherwilde,HEAWEL22,000501,Wells Branch,Heatherwilde,Austin,78660,,Bus Stop,Farside,Northeast,,30.433411760000000,-97.653076320000000,Capital Metro,2022-08-16
5770,0,0,0,1,2551 Heatherwilde/Wild Senna,HEAWIL10,002551,Heatherwilde,Wild Senna,Pflugerville,78660,,Bus Stop,Farside,Northeast,,30.422414530000000,-97.658839050000000,Capital Metro,2022-08-16
5771,0,0,0,0,2600 Heatherwilde/Wild Senna,HEAWIL02,002600,Heatherwilde,Wild Senna,Pflugerville,78660,,Bus Stop,Nearside,Northwest,,30.422266090000000,-97.659205090000000,Capital Metro,2022-08-16
5774,1,1,0,1,4549 Riverside/Wickersham,RIVWIC20,004549,Riverside,Wickersham,Austin,78741,,Bus Stop,Farside,Southeast,,30.232093800000000,-97.719874560000000,Capital Metro,2022-08-16
5776,2,2,2,2,201 W Carrie Manor/Lexington,CARCAL00,000201,Carrie Manor,Lexington,Manor,78653,,Bus Stop,Farside,Northwest,,30.339694030000000,-97.559123650000000,Capital Metro,2022-08-16
5777,0,0,0,0,Main/Depot,MAIDEP30,000000,MAIN,DEPOT,Elgin,78621,,Bus Stop,Farside,Southwest,,30.347324950000000,-97.370389150000000,Capital Metro,2022-08-16
5779,1,3,0,3,1717 Pleasant Valley/Riverside,PLERIV11,001717,Pleasant Valley,Riverside,Austin,78741,,Bus Stop,Mid-Block,Northeast,,30.235777960000000,-97.721346340000000,Capital Metro,2022-08-16
5778,1,1,0,1,1St/Fm 1626 (Akins),1STFM111,000000,1St,FM 1626,Austin,78748,,Bus Stop,Mid-Block,Northeast,,30.147251780000000,-97.803198680000000,Capital Metro,2022-08-16
5781,1,0,0,1,1718 Briarcliff/Berkman,BRIBER11,001718,Briarcliff,Berkman,Austin,78723,,Bus Stop,Mid-Block,Northeast,,30.313990280000000,-97.692155860000000,Capital Metro,2022-08-16
5782,1,2,0,1,6116 Cameron/Glencrest,CAMGLE01,006116,Cameron,Glencrest,Austin,78723,,Bus Stop,Mid-Block,Northwest,,30.319536980000000,-97.697310640000000,Capital Metro,2022-08-16
5783,0,1,0,1,5324 Cameron/Broadmoor,CAMBRO30,005324,Cameron,Broadmoor,Austin,78723,,Bus Stop,Farside,Southwest,,30.311239650000000,-97.707438920000000,Capital Metro,2022-08-16
5784,1,0,0,1,9600 Burnet/Longhorn,BURLON30,009600,Burnet,Longhorn,Austin,78758,,Bus Stop,Farside,Southwest,,30.379658950000000,-97.725088100000000,Capital Metro,2022-08-16
5785,0,0,0,0,Lake Creek/Hymeadow,LAKPEC32,000000,Lake Creek,Hymeadow,Austin,78729,,Bus Stop,Nearside,Southwest,,30.463646220000000,-97.789237640000000,Capital Metro,2022-08-16
5786,1,0,0,1,2918 Martin Luther King Jr/Cli,MARCLI11,002918,Martin Luther King J,Clifford,Austin,78722,None,Bus Stop,Mid-Block,Northeast,,30.282033320000000,-97.707679780000000,Capital Metro,2022-08-16
5788,1,1,0,1,4404 Oltorf/Huntwick,OLTHUN00,004404,Oltorf,Huntwick,Austin,78741,,Bus Stop,Farside,Northwest,,30.226807480000000,-97.726139360000000,Capital Metro,2022-08-16
5789,1,0,0,1,Oltorf/Wickersham,OLTWIC12,000000,Oltorf,Wickersham,Austin,78741,,Bus Stop,Nearside,Northeast,,30.225462020000000,-97.724034750000000,Capital Metro,2022-08-16
5791,0,0,0,0,2525 Kramer/Burnet,KRABUR20,002525,Kramer,Burnet,Austin,78758,,Bus Stop,Farside,Southeast,,30.394612430000000,-97.719264860000000,Capital Metro,2022-08-16
5792,1,0,0,1,Millwright/Timbercrest,MILTIM02,000000,Millwright,Timbercrest,Austin,78750,,Bus Stop,Nearside,Northwest,,30.453237420000000,-97.803326120000000,Capital Metro,2022-08-16
5794,1,0,0,1,4924 Mueller/Barbara Jordan,MUEBAR30,004924,Mueller,Barbara Jordan,Austin,78723,,Bus Stop,Farside,Southwest,,30.303915460000000,-97.704151280000000,Capital Metro,2022-08-16
5796,1,1,0,1,4300 Airport/Wilshire,AIRWIL02,004300,Airport,Wilshire,Austin,78722,,Bus Stop,Nearside,Northwest,,30.297972940000000,-97.709321160000000,Capital Metro,2022-08-16
5797,2,1,0,2,SH 71/Cheviot (EB),SH7CHE31,000000,SH 71,Cheviot,Austin,78617,,Bus Stop,Mid-Block,Southwest,,30.203346980000000,-97.641677480000000,Capital Metro,2022-08-16
5798,1,0,0,1,8208 Alum Rock/Broad Brook,ALUBRO30,008208,Alum Rock,Broad Brook,Austin,78747,,Bus Stop,Farside,Southwest,,30.154078670000000,-97.736715930000000,Capital Metro,2022-08-16
5801,0,0,0,0,2832 Martin Luther King Jr/Ale,MARALE99,002832,Martin Luther King J,Alexander,Austin,78722,None,Bus Stop,Farside,Northwest,,30.281683740000000,-97.709891800000000,Capital Metro,2022-08-16
5802,0,0,0,0,2833 Martin Luther King Jr/Ale,MARALE32,002833,Martin Luther King J,Alexander,Austin,78702,None,Bus Stop,Nearside,Southwest,,30.281547800000000,-97.709812960000000,Capital Metro,2022-08-16
5803,0,0,0,0,Del Valle ISD (Alt School),DELDEL11,000000,Del Valle ISD,Del Valle ISD,Del Valle,78617,,Bus Stop,Mid-Block,Northeast,,30.175917000000000,-97.612199000000000,Capital Metro,2022-08-16
5804,1,0,0,1,219 11Th/San Jacinto,11TSAN00,000219,11Th,San Jacinto,Austin,78701,,Bus Stop,Farside,Northwest,,30.272291780000000,-97.739054100000000,Capital Metro,2022-08-16
5805,0,0,0,0,11101 Lakeline/North Lake Cree,LAKNOR31,011101,Lakeline,North Lake Creek,Austin,78717,,Bus Stop,Mid-Block,Southwest,,30.479845990000000,-97.797490470000000,Capital Metro,2022-08-16
5808,0,0,0,1,7500 Manor/Pecan Brook,MANPEC22,007500,Manor,Pecan Brook,Austin,78724,,Bus Stop,Farside,Northeast,,30.319038090000000,-97.660988420000000,Capital Metro,2022-08-16
5810,0,0,0,1,8408 Tuscany/US 290,TUSEDB10,008408,Tuscany,US 290,Austin,78754,,Bus Stop,Farside,Northeast,,30.330722380000000,-97.659481940000000,Capital Metro,2022-08-16
5811,0,0,0,0,8407 Tuscany/US 290,TUSEDB02,008408,Tuscany,US 290,Austin,78754,,Bus Stop,Nearside,Northwest,,30.330713240000000,-97.659729960000000,Capital Metro,2022-08-16
5812,0,0,0,0,Exchange/Tuscany,EXCTUS00,000000,Exchange,Tuscany,Austin,78754,,Bus Stop,Nearside,Southeast,,30.337280860000000,-97.662046990000000,Capital Metro,2022-08-16
5813,1,0,0,1,8009 Exchange/Tuscany,EXCTUS01,008009,Exchange,Tuscany,Austin,78754,,Bus Stop,Farside,Southwest,,30.337487330000000,-97.662195920000000,Capital Metro,2022-08-16
5814,0,0,0,0,8073 Exchange/Cross Park,EXCCRO10,008073,Exchange,Cross Park,Austin,78754,,Bus Stop,Farside,Northeast,,30.330159530000000,-97.666769340000000,Capital Metro,2022-08-16
5815,1,0,0,1,8073 Exchange/Cross Park,EXCCRO00,008073,Exchange,Cross Park,Austin,78754,,Bus Stop,Nearside,Northwest,,30.330304710000000,-97.666970750000000,Capital Metro,2022-08-16
5816,1,1,0,1,8124 Exchange/Interparke,EXCINT12,008124,Exchange,Interparke,Austin,78754,,Bus Stop,Nearside,Northeast,,30.330492470000000,-97.671781150000000,Capital Metro,2022-08-16
5817,0,0,0,0,Exchange/Interparke,EXCINT20,000000,Exchange,Interparke,Austin,78754,,Bus Stop,Farside,Southeast,,30.330534220000000,-97.672336770000000,Capital Metro,2022-08-16
5818,0,0,0,0,2202 Forbes/Cross Park,FORCRO22,002202,Forbes,Cross Park,Austin,78754,,Bus Stop,Nearside,Southeast,,30.335190770000000,-97.673447200000000,Capital Metro,2022-08-16
5819,0,0,0,0,2205 Forbes/Cross Park,FOREXC30,002205,Forbes,Exchange,Austin,78754,,Bus Stop,Farside,Southwest,,30.335264190000000,-97.673676180000000,Capital Metro,2022-08-16
5822,0,0,0,0,10000 Metric/Rutland,METRUT30,010000,Metric,Rutland,Austin,78758,,Bus Stop,Farside,Southwest,,30.380150290000000,-97.716413150000000,Capital Metro,2022-08-16
5823,0,0,0,1,10001 Metric/Rutland,METRUT22,010001,Metric,Rutland,Austin,78758,,Bus Stop,Nearside,Southeast,,30.380334420000000,-97.716008300000000,Capital Metro,2022-08-16
5824,0,0,0,0,2208 Lake Austin/Upson,LAKUPS12,002208,Lake Austin,Upson,Austin,78703,,Bus Stop,Nearside,Northeast,,30.277570570000000,-97.771313680000000,Capital Metro,2022-08-16
5825,0,0,0,0,2530 Lake Austin/Hearn,LAKHEA01,002530,Lake Austin,Hearn,Austin,78703,,Bus Stop,Mid-Block,Northwest,,30.279418870000000,-97.774047880000000,Capital Metro,2022-08-16
5826,1,1,0,1,4701 Stassney/Pleasant Valley,STAPLE20,004701,Stassney,Pleasant Valley,Austin,78744,,Bus Stop,Farside,Southeast,,30.193889560000000,-97.743863110000000,Capital Metro,2022-08-16
5828,1,1,0,1,4604 Stassney/Pleasant Valley,STAPLE00,004605,Stassney,Pleasant Valley,Austin,78744,,Bus Stop,Farside,Northwest,,30.194087720000000,-97.744476120000000,Capital Metro,2022-08-16
5829,1,1,0,1,5301 Stassney/Nuckols,STANUC20,005301,Stassney,Nuckols,Austin,78744,,Bus Stop,Farside,Southeast,,30.192737870000000,-97.738231460000000,Capital Metro,2022-08-16
5831,1,1,0,1,5200 Stassney/Nuckols,STANUC12,005200,Stassney,Nuckols,Austin,78744,,Bus Stop,Nearside,Northeast,,30.193200580000000,-97.738673320000000,Capital Metro,2022-08-16
5832,1,0,0,1,5901 Stassney/Teri,STATER00,005901,Stassney,Teri,Austin,78744,,Bus Stop,Nearside,Southwest,,30.191092530000000,-97.731221980000000,Capital Metro,2022-08-16
5833,1,1,0,1,3712 Montopolis/Burleson,MONBUR22,003712,Montopolis,Burleson,Austin,78744,None,Bus Stop,Nearside,Southeast,,30.205063480000000,-97.716751040000000,Capital Metro,2022-08-16
5834,1,2,0,1,3577 Montopolis/Burleson,MONBUR02,003577,Montopolis,Burleson,Austin,78744,None,Bus Stop,Nearside,Northwest,,30.206200740000000,-97.716306970000000,Capital Metro,2022-08-16
5835,0,0,0,1,3120 Montopolis/Ben White,MONBEN22,003120,Montopolis,Ben White,Austin,78744,,Bus Stop,Nearside,Southeast,,30.210442820000000,-97.713310100000000,Capital Metro,2022-08-16
5836,1,1,0,1,3121 Montopolis/Ben White,MONBEN30,003120,Montopolis,Ben White,Austin,78744,,Bus Stop,Farside,Southwest,,30.210670980000000,-97.713466780000000,Capital Metro,2022-08-16
5837,0,0,0,1,8800 West Gate/Davis,WESDAV02,008800,West Gate,Davis,Austin,78745,,Bus Stop,Nearside,Northwest,,30.191272990000000,-97.833432400000000,Capital Metro,2022-08-16
5838,0,0,0,1,West Gate/Davis,WESDAV00,000000,West Gate,Davis,Austin,78748,,Bus Stop,Nearside,Southeast,,30.190773010000000,-97.833401810000000,Capital Metro,2022-08-16
5839,0,0,0,0,West Gate/Cohoba,WESCOH02,000000,West Gate,Cohoba,Austin,78748,,Bus Stop,Nearside,Northwest,,30.187371730000000,-97.836128280000000,Capital Metro,2022-08-16
5840,0,0,0,1,West Gate/Cohoba,WESCOH10,000000,West Gate,Cohoba,Austin,78748,,Bus Stop,Farside,Northeast,,30.187388140000000,-97.835844620000000,Capital Metro,2022-08-16
5842,0,0,0,0,2908 Slaughter/Lindshire,SLALIN01,002908,Slaughter,Lindshire,Austin,78748,,Bus Stop,Mid-Block,Northwest,,30.178172660000000,-97.838418640000000,Capital Metro,2022-08-16
5843,1,1,0,1,West Gate/Aftonshire,WESAFT22,000000,West Gate,Aftonshire,Austin,78748,,Bus Stop,Mid-Block,Southeast,,30.180030340000000,-97.840444550000000,Capital Metro,2022-08-16
5844,2,2,0,2,Metropolis/Veterans Clinic,METVET31,000000,Metropolis,Veterans Clinic,Austin,78744,,Bus Stop,Mid-Block,Southwest,,30.207627420000000,-97.690494980000000,Capital Metro,2022-08-16
5845,0,0,0,0,Esperanza Crossing/Domain,ESPDOM21,000000,Esperanza Crossing,Domain,Austin,78758,,Bus Stop,Farside,Southeast,,30.399879740000000,-97.724384680000000,Capital Metro,2022-08-16
5846,1,0,0,1,6705 Crystalbrook/Loyola (Park,CRYLOY10,006705,Crystalbrook,Loyola,Austin,78724,,Bus Stop,Farside,Northeast,,30.303303210000000,-97.653539780000000,Capital Metro,2022-08-16
5847,1,2,0,1,3500 Loyola/Manor,LOYMAN00,003500,Loyola,Manor,Austin,78723,,Bus Stop,Farside,Northwest,,30.310493830000000,-97.667452120000000,Capital Metro,2022-08-16
5857,2,0,1,1,Chinatown Station (SB),LAMKRA01,011104,Lamar,Kramer,Austin,78758,,Rapid Station,Mid-Block,Northwest,,30.380366690000000,-97.687401380000000,Capital Metro,2022-08-16
5858,2,0,1,1,Masterson Station (SB),LAMMAS30,010104,Lamar,Masterson,Austin,78758,,Rapid Station,Farside,Southwest,,30.370933330000000,-97.692733330000000,Capital Metro,2022-08-16
5859,1,0,1,1,North Lamar Station,LAMRES02,008020,Lamar,Research,Austin,78758,,Rapid Station,Nearside,Northwest,,30.349325510000000,-97.711684550000000,Capital Metro,2022-08-16
5860,1,0,1,1,Crestview Station (NB),LAMJUS10,006915,Lamar,Justin,Austin,78752,,Rapid Station,Farside,Northeast,,30.336928140000000,-97.719269600000000,Capital Metro,2022-08-16
5861,1,0,1,0,Brentwood Station (SB),LAMKOE02,005806,Lamar,Koenig,Austin,78756,,Rapid Station,Nearside,Northwest,,30.326842380000000,-97.725898670000000,Capital Metro,2022-08-16
5862,1,0,1,1,Brentwood Station (NB),LAMKOE10,005805,Lamar,Koenig,Austin,78752,,Rapid Station,Farside,Northeast,,30.326308860000000,-97.725951460000000,Capital Metro,2022-08-16
5863,1,0,1,2,UT Dean Keeton Station (SB),GUA26T01,002614,Guadalupe,26Th,Austin,78705,,Rapid Station,Mid-Block,Northwest,,30.291144690000000,-97.741348760000000,Capital Metro,2022-08-16
5864,0,0,0,1,UT Dean Keeton Station (NB),GUADEA21,002501,Guadalupe,Dean Keeton,Austin,78705,,Rapid Station,Farside,Southeast,,30.290285140000000,-97.741241470000000,Capital Metro,2022-08-16
5865,1,0,1,1,UT West Mall Station (NB),GUAWES10,002267,Guadalupe,West Mall UT,Austin,78712,,Rapid Station,Farside,Northeast,,30.286126860000000,-97.741596850000000,Capital Metro,2022-08-16
5866,2,0,0,1,Museum Station (SB),GUA17T30,001616,Guadalupe,17Th,Austin,78701,,Rapid Station,Farside,Southwest,,30.279366360000000,-97.742545130000000,Capital Metro,2022-08-16
5867,2,0,1,1,Republic Square Station (SB),GUA4TH01,000422,Guadalupe,4Th,Austin,78701,,Rapid Station,Mid-Block,Northwest,,30.267751260000000,-97.746856830000000,Capital Metro,2022-08-16
5868,1,0,0,2,Republic Square Station (NB),LAV3RD10,000301,Lavaca,3Rd,Austin,78701,,Rapid Station,Farside,Northeast,,30.266217680000000,-97.746056450000000,Capital Metro,2022-08-16
5869,2,0,2,1,st Edwards Station (NB),CONWOO11,003215,Congress,Woodward,Austin,78704,,Rapid Station,Mid-Block,Northeast,,30.230564450000000,-97.759511260000000,Capital Metro,2022-08-16
5870,1,0,1,1,st Edwards Station (SB),CONLIG30,003500,Congress,Lightsey,Austin,78704,,Rapid Station,Farside,Southwest,,30.228933340000000,-97.760817220000000,Capital Metro,2022-08-16
5871,1,0,1,1,Little Texas Station (SB),CONAIN02,005708,Congress,Ainsworth,Austin,78745,,Rapid Station,Nearside,Northwest,,30.203383820000000,-97.775433870000000,Capital Metro,2022-08-16
5872,1,0,0,1,Pleasant Hill Station (SB),CONWIL30,006732,Congress,William Cannon,Austin,78745,,Rapid Station,Farside,Southwest,,30.192400010000000,-97.779233880000000,Capital Metro,2022-08-16
5873,3,0,1,4,Southpark Meadows Station,TURCUL11,000212,Turk,Cullen,Austin,78748,,Rapid Station,Mid-Block,Northeast,,30.162883330000000,-97.790316670000000,Capital Metro,2022-08-16
5875,1,0,0,1,Bluebonnet Station (NB),LAMBLU31,002423,Lamar,Bluebonnet,Austin,78704,,Rapid Station,Mid-Block,Southwest,,30.246383570000000,-97.778166660000000,Capital Metro,2022-08-16
5876,1,0,1,1,UT Research Campus Station (SB,ROACLY02,010308,Exploration,Clyde Davis,Austin,78758,None,Rapid Station,Farside,Northwest,,30.388251190000000,-97.727233300000000,Capital Metro,2022-08-16
5877,1,0,1,1,Sunshine Station (SB),SUNLAM02,004700,Sunshine,Lamar,Austin,78756,,Rapid Station,Nearside,Northwest,,30.315716900000000,-97.736349990000000,Capital Metro,2022-08-16
5879,1,0,1,1,Bluebonnet Station (SB),LAMBLU00,002416,Lamar,Bluebonnet,Austin,78704,,Rapid Station,Farside,Northwest,,30.246766120000000,-97.777874300000000,Capital Metro,2022-08-16
5881,1,0,0,1,Lakeline/US 183,LAKUS131,000000,Lakeline,US 183,Austin,78613,,Bus Stop,Mid-Block,Southwest,,30.478414470000000,-97.804674760000000,Capital Metro,2022-08-16
5882,1,1,0,1,6505 Burleson (Goodwill),BURSIL31,006505,Burleson,Silver Dollar,Austin,78744,,Bus Stop,Mid-Block,Southwest,,30.204221510000000,-97.714110820000000,Capital Metro,2022-08-16
5889,0,0,0,0,5801 Slaughter/Escarpment,SLAESC10,005801,Slaughter,Escarpment,Austin,78749,,Bus Stop,Farside,Northeast,,30.200218450000000,-97.876027310000000,Capital Metro,2022-08-16
5890,0,0,0,0,5796 Slaughter/Escarpment,SLAESC11,005796,Slaughter,Escarpment,Austin,78749,,Bus Stop,Mid-Block,Northeast,,30.200511690000000,-97.876374580000000,Capital Metro,2022-08-16
5891,0,0,0,0,9111 Beckett/La Cresada,BECLAC22,009111,Beckett,La Cresada,Austin,78749,,Bus Stop,Nearside,Southeast,,30.203832210000000,-97.870754090000000,Capital Metro,2022-08-16
5893,0,0,0,0,8719 Beckett/Davis,BECDAV10,008719,Beckett,Davis,Austin,78749,,Bus Stop,Farside,Northeast,,30.208186920000000,-97.869105120000000,Capital Metro,2022-08-16
5896,1,0,0,1,8101 Beckett at Dick Nichols P,BECNEW11,008101,Beckett,New Horizons,Austin,78749,,Bus Stop,Mid-Block,Northeast,,30.213883980000000,-97.863890540000000,Capital Metro,2022-08-16
5897,0,0,0,0,8100 Beckett at Dick Nichols P,BECNEW01,008100,Beckett,New Horizons,Austin,78749,,Bus Stop,Mid-Block,Northwest,,30.213993900000000,-97.864005740000000,Capital Metro,2022-08-16
5898,1,0,0,0,7405 Beckett/Ponoma,BECKIV22,007405,Beckett,Ponoma,Austin,78749,,Bus Stop,Nearside,Southeast,,30.219822510000000,-97.858160620000000,Capital Metro,2022-08-16
5899,0,0,0,0,7406 Beckett/Ponoma,BECKIV30,007406,Beckett,Ponoma,Austin,78749,,Bus Stop,Farside,Southwest,,30.219824720000000,-97.858348600000000,Capital Metro,2022-08-16
5900,0,0,0,0,6911 Brush Country/One Oak,BRUONE10,006911,Brush Country,One Oak,Austin,78749,,Bus Stop,Farside,Northeast,,30.219895430000000,-97.843893450000000,Capital Metro,2022-08-16
